datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2020-01-01 02:00:00,125873.00467,342733.04198,61.0,114.83361,86.63044
2020-01-01 04:00:00,126669.88693,342639.72879,120.0,114.71124,86.62871
2020-01-01 06:00:00,127649.09764,342623.9343,120.5,114.56645,86.6257
2020-01-01 08:00:00,128735.81727,342661.07683,121.0,114.40909,86.62187
2020-01-01 10:00:00,129900.96766,342722.04587,119.0,114.24193,86.61755
2020-01-01 12:00:00,131270.35953,342675.24395,119.0,114.03941,86.61345
2020-01-01 14:00:00,132714.28566,342362.53788,121.0,113.81155,86.61136
2020-01-01 16:00:00,134107.64751,341854.42735,120.0,113.58019,86.61105
2020-01-01 18:00:00,135363.30069,341290.49047,119.0,113.36564,86.61164
2020-01-01 20:00:00,136471.02568,340757.90727,123.0,113.17426,86.61242
2020-01-01 22:00:00,137440.35317,340252.85506,120.0,113.00445,86.61341
2020-01-02 00:00:00,138325.21622,339731.03777,117.0,112.84577,86.6148
2020-01-02 02:00:00,139187.42725,339165.48432,121.0,112.68763,86.61662
2020-01-02 04:00:00,140001.75449,338515.3097,120.0,112.53119,86.6193
2020-01-02 06:00:00,140748.65011,337799.16994,119.5,112.38028,86.62276
2020-01-02 08:00:00,141405.82133,336989.74935,121.0,112.23637,86.62731
2020-01-02 10:00:00,141986.38044,336190.31127,120.0,112.10376,86.63203
2020-01-02 12:00:00,142497.73894,335450.68635,119.0,111.98446,86.63647
2020-01-02 14:00:00,142932.33371,334566.01225,121.0,111.867,86.64241
2020-01-02 16:00:00,143333.67991,333629.66314,120.0,111.75072,86.64889
2020-01-02 18:00:00,143713.17784,332706.81371,120.5,111.638,86.65532
2020-01-02 20:00:00,144034.8233,331855.86204,122.5,111.53779,86.66135
2020-01-02 22:00:00,144345.15849,331122.37141,119.0,111.44632,86.66641
2020-01-03 00:00:00,144672.93663,330442.1918,117.5,111.35542,86.67095
2020-01-03 02:00:00,145029.31004,329792.66988,121.0,111.26207,86.67511
2020-01-03 04:00:00,145382.68629,329132.24079,120.0,111.16823,86.67937
2020-01-03 06:00:00,145709.81856,328493.42404,119.0,111.07936,86.68354
2020-01-03 08:00:00,146035.35341,328077.51277,121.0,111.00498,86.68583
2020-01-03 10:00:00,146327.5542,327841.61342,120.0,110.94707,86.68672
2020-01-03 12:00:00,146626.64055,327666.03132,119.0,110.89205,86.68707
2020-01-03 14:00:00,146961.20753,327489.68787,122.0,110.83181,86.68729
2020-01-03 16:00:00,147332.57798,327317.16048,120.0,110.76645,86.68734
2020-01-03 18:00:00,147703.53985,327160.35473,118.0,110.70219,86.68725
2020-01-03 20:00:00,148035.15205,327030.16958,122.5,110.6454,86.68709
2020-01-03 22:00:00,148330.63087,326932.98129,120.0,110.59604,86.68678
2020-01-04 00:00:00,148633.30612,326813.74305,117.5,110.54419,86.68662
2020-01-04 02:00:00,148956.84534,326644.51095,121.0,110.48601,86.68681
2020-01-04 04:00:00,149258.37475,326453.27015,120.0,110.42955,86.68726
2020-01-04 06:00:00,149518.11888,326330.61512,119.0,110.3837,86.68729
2020-01-04 08:00:00,149734.63797,326295.1984,121.0,110.34993,86.68675
