datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2023-01-01 00:00:00,1594162.72289,-408925.89205,30.0,30.613,74.892
2023-01-01 01:00:00,1592255.71115,-409266.14307,60.0,30.585,74.908
2023-01-01 02:00:00,1590327.35964,-409687.91351,60.0,30.554,74.924
2023-01-01 03:00:00,1588490.60614,-410634.13604,60.0,30.506,74.938
2023-01-01 04:00:00,1586697.5522,-410968.3981,60.0,30.479,74.953
2023-01-01 05:00:00,1584853.14023,-411937.31121,60.0,30.43,74.967
2023-01-01 06:00:00,1582979.44888,-413013.89634,60.0,30.377,74.981
2023-01-01 07:00:00,1581332.70109,-414087.98544,60.0,30.326,74.993
2023-01-01 08:00:00,1579443.32382,-415213.76143,60.0,30.271,75.007
2023-01-01 09:00:00,1577688.83285,-416254.26293,60.0,30.22,75.02
2023-01-01 10:00:00,1575863.73584,-417126.27459,60.0,30.174,75.034
2023-01-01 11:00:00,1574038.30249,-417995.63646,60.0,30.128,75.048
2023-01-01 12:00:00,1572241.77411,-418752.58642,60.0,30.086,75.062
2023-01-01 13:00:00,1570507.46762,-419700.02234,60.0,30.038,75.075
2023-01-01 14:00:00,1568911.97126,-420975.72397,60.0,29.98,75.086
2023-01-01 15:00:00,1567308.16106,-422275.98816,60.0,29.921,75.097
2023-01-01 16:00:00,1565809.64926,-423602.15672,60.0,29.862,75.107
2023-01-01 17:00:00,1564302.67599,-424952.99581,60.0,29.802,75.117
2023-01-01 18:00:00,1562611.93273,-426134.1115,60.0,29.746,75.129
2023-01-01 19:00:00,1560609.30122,-427197.8907,60.0,29.691,75.144
2023-01-01 20:00:00,1558576.21913,-428367.04274,60.0,29.632,75.159
2023-01-01 21:00:00,1556626.06542,-429643.26539,60.0,29.57,75.173
2023-01-01 22:00:00,1554606.5329,-430750.71479,60.0,29.513,75.188
2023-01-01 23:00:00,1552639.14052,-431664.89866,60.0,29.463,75.203
2023-01-02 00:00:00,1550792.51863,-432551.43698,60.0,29.415,75.217
