datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2019-10-09 10:00:00,17404.33502,543489.89531,60.0,133.16583,84.9834
2019-10-09 12:00:00,17711.09287,543752.90897,90.0,133.13442,84.98088
2019-10-09 14:00:00,18021.68932,543931.24061,90.0,133.10235,84.97915
2019-10-09 16:00:00,18253.30597,543945.50942,120.0,133.07803,84.97895
2019-10-09 18:00:00,18416.53641,543768.57414,120.0,133.06023,84.98052
2019-10-09 20:00:00,18634.43407,543511.62328,90.0,133.03637,84.98282
2019-10-09 22:00:00,19073.09041,543358.16316,120.0,132.98962,84.98409
2019-10-10 00:00:00,19809.82782,543289.35623,90.0,132.91176,84.98449
2019-10-10 02:00:00,20735.71133,543175.90366,90.0,132.8138,84.98521
2019-10-10 04:00:00,21746.60203,542974.46445,120.0,132.70648,84.9867
2019-10-10 06:00:00,22622.72246,542662.61326,90.0,132.61281,84.98924
2019-10-10 08:00:00,23256.40424,542573.59505,90.0,132.54563,84.98982
2019-10-10 10:00:00,23722.36527,542725.58937,90.0,132.49721,84.98823
2019-10-10 12:00:00,24209.57068,543019.82617,120.0,132.44726,84.98533
2019-10-10 14:00:00,24677.21181,543311.34033,120.0,132.39941,84.98245
2019-10-10 16:00:00,24880.96022,543531.81858,120.0,132.37903,84.98033
2019-10-10 18:00:00,24705.25772,543715.59359,90.0,132.39839,84.97872
2019-10-10 20:00:00,24135.98424,543983.10164,90.0,132.45951,84.97649
2019-10-10 22:00:00,23389.01018,544512.57911,60.0,132.54043,84.97191
2019-10-11 00:00:00,22635.87044,545414.17307,90.0,132.62346,84.96391
2019-10-11 02:00:00,22117.38985,546473.65934,120.0,132.68234,84.95435
2019-10-11 04:00:00,21834.27984,547376.12062,120.0,132.71574,84.94615
2019-10-11 06:00:00,21498.25642,548024.39974,120.0,132.75352,84.9403
2019-10-11 08:00:00,20857.31594,548834.61148,120.0,132.82364,84.93307
2019-10-11 10:00:00,20367.03219,549894.32003,120.0,132.87884,84.92348
2019-10-11 12:00:00,20222.38566,550836.24694,120.0,132.89749,84.91486
2019-10-11 14:00:00,20157.60788,551490.33878,90.0,132.90671,84.90885
2019-10-11 16:00:00,19888.99442,551865.55742,120.0,132.93598,84.90549
2019-10-11 18:00:00,19378.65583,552064.8617,90.0,132.98962,84.90382
2019-10-11 20:00:00,18822.03131,552311.18448,90.0,133.04819,84.90173
2019-10-11 22:00:00,18482.42101,552572.04728,90.0,133.08429,84.89943
2019-10-12 00:00:00,18467.64099,552546.7642,120.0,133.08573,84.89967
2019-10-12 02:00:00,18616.44002,552012.49295,120.0,133.06845,84.90455
2019-10-12 04:00:00,18652.77213,551158.13744,120.0,133.06169,84.9124
2019-10-12 06:00:00,18656.61314,550369.39339,90.0,133.05851,84.91966
2019-10-12 08:00:00,18791.54334,549807.92595,60.0,133.04249,84.92479
2019-10-12 10:00:00,19184.18204,549531.81948,90.0,133.00061,84.92721
2019-10-12 12:00:00,19935.51526,549372.49853,120.0,132.92177,84.92843
2019-10-12 14:00:00,20929.27604,549120.88357,120.0,132.81728,84.93041
2019-10-12 16:00:00,21754.54281,548784.0129,120.0,132.72991,84.93321
2019-10-12 18:00:00,22261.94659,548549.79835,120.0,132.67603,84.93518
2019-10-12 20:00:00,22677.67877,548595.10737,120.0,132.63287,84.93461
2019-10-12 22:00:00,23307.0473,548818.23712,120.0,132.56824,84.93231
2019-10-13 00:00:00,24252.73207,548983.05674,120.0,132.47046,84.93042
2019-10-13 02:00:00,25246.63886,549025.92693,120.0,132.36714,84.92961
2019-10-13 04:00:00,26045.08351,549031.02317,120.0,132.28402,84.92922
2019-10-13 06:00:00,26593.20009,549189.59842,120.0,132.22775,84.92752
2019-10-13 08:00:00,27086.26355,549518.38035,90.0,132.17812,84.92427
2019-10-13 10:00:00,27665.93628,549926.5179,60.0,132.11997,84.92025
2019-10-13 12:00:00,28282.77216,550325.29808,150.0,132.058,84.91629
2019-10-13 14:00:00,28729.16144,550712.22683,150.0,132.01374,84.91252
2019-10-13 16:00:00,28844.27811,551197.44952,180.0,132.00443,84.908
2019-10-13 18:00:00,28709.50427,551960.25467,60.0,132.02252,84.90104
2019-10-13 20:00:00,28770.18667,552999.96012,90.0,132.02183,84.89145
2019-10-13 22:00:00,29287.30186,554108.92663,150.0,131.97446,84.88099
2019-10-14 00:00:00,30022.44598,555121.37672,150.0,131.90431,84.87132
2019-10-14 02:00:00,31304.89492,555962.52189,180.0,131.77722,84.86293
2019-10-14 04:00:00,32540.27907,556661.71384,180.0,131.65452,84.85585
2019-10-14 06:00:00,32473.60262,557334.81158,180.0,131.66538,84.84969
2019-10-14 08:00:00,32361.95261,558015.72681,150.0,131.68087,84.84349
2019-10-14 10:00:00,32681.90472,558760.20618,90.0,131.65258,84.83647
2019-10-14 12:00:00,33155.90433,559355.78995,120.0,131.60775,84.83073
2019-10-14 14:00:00,33677.3096,559674.9752,90.0,131.55649,84.82751
2019-10-14 16:00:00,33959.01668,559802.09921,90.0,131.52855,84.82619
2019-10-14 18:00:00,33896.24199,559894.67682,60.0,131.53552,84.82537
2019-10-14 20:00:00,33633.77962,560062.4626,90.0,131.56331,84.82397
2019-10-14 22:00:00,33495.07783,560284.60735,120.0,131.5788,84.82201
2019-10-15 00:00:00,33644.32479,560380.40447,120.0,131.56418,84.82104
2019-10-15 02:00:00,33932.54632,560255.68524,90.0,131.53405,84.82203
2019-10-15 04:00:00,34091.68217,559980.39481,150.0,131.51613,84.82447
2019-10-15 06:00:00,34042.95357,559726.32061,150.0,131.51952,84.82684
2019-10-15 08:00:00,33962.90581,559654.03125,150.0,131.52723,84.82755
2019-10-15 10:00:00,34086.65922,559689.64153,90.0,131.51483,84.82715
2019-10-15 12:00:00,34489.94745,559699.81836,120.0,131.47377,84.82683
2019-10-15 14:00:00,35013.84724,559549.01243,90.0,131.41938,84.82792
2019-10-15 16:00:00,35400.75785,559298.10185,90.0,131.3783,84.83
2019-10-15 18:00:00,35587.30334,559118.52555,120.0,131.3581,84.83154
2019-10-15 20:00:00,35862.46748,559111.05067,120.0,131.32997,84.83145
2019-10-15 22:00:00,36445.04337,559219.19628,150.0,131.27123,84.83011
2019-10-16 00:00:00,37388.63377,559325.74307,120.0,131.1757,84.82856
2019-10-16 02:00:00,38339.01391,559408.00869,450.0,131.07937,84.82721
2019-10-16 04:00:00,39137.38333,559474.14137,450.0,130.99846,84.82609
2019-10-16 06:00:00,39832.75098,559514.84639,450.0,130.92789,84.82527
2019-10-16 08:00:00,40475.85761,559520.6803,450.0,130.86242,84.82479
2019-10-16 10:00:00,41117.44401,559482.19971,450.0,130.79678,84.82471
2019-10-16 12:00:00,41808.25096,559389.96119,450.0,130.72572,84.82509
2019-10-16 14:00:00,42597.46698,559234.10996,450.0,130.64413,84.82597
2019-10-16 16:00:00,43347.8696,558959.03395,90.0,130.56553,84.82797
2019-10-16 18:00:00,43748.24233,558765.8583,90.0,130.52319,84.82946
2019-10-16 20:00:00,44028.34242,558813.94024,120.0,130.49503,84.82882
2019-10-16 22:00:00,44376.25147,559040.40748,90.0,130.46142,84.82648
2019-10-17 00:00:00,45776.59435,559146.54194,90.0,130.31971,84.82447
2019-10-17 02:00:00,46126.38253,559242.09924,120.0,130.28491,84.82333
2019-10-17 04:00:00,46474.64343,559228.21817,120.0,130.24935,84.82319
2019-10-17 06:00:00,46781.56661,559144.83532,60.0,130.21741,84.82372
2019-10-17 08:00:00,46783.1849,559155.13278,90.0,130.21734,84.82363
2019-10-17 10:00:00,46813.34532,559303.22815,120.0,130.21553,84.82224
2019-10-17 12:00:00,46990.60166,559456.55636,120.0,130.19881,84.8207
2019-10-17 14:00:00,47153.91466,559451.13752,120.0,130.18215,84.82062
2019-10-17 16:00:00,47068.7768,559260.72247,90.0,130.18918,84.82244
2019-10-17 18:00:00,46645.7856,558928.19412,120.0,130.22939,84.82582
2019-10-17 20:00:00,46064.87016,558618.88753,150.0,130.28594,84.8291
2019-10-17 22:00:00,45669.24312,558376.26455,150.0,130.32422,84.83163
2019-10-18 00:00:00,45561.97469,557942.97045,150.0,130.33155,84.83568
2019-10-18 02:00:00,45566.2668,557125.48444,120.0,130.32429,84.84319
2019-10-18 04:00:00,45392.15133,555997.67637,150.0,130.33267,84.85368
2019-10-18 06:00:00,44989.40376,554820.12665,120.0,130.36413,84.86479
2019-10-18 08:00:00,44480.21905,553771.34866,90.0,130.40773,84.8748
